flight_number,airline,origin,destination,date,departure,arrival,class,seat_no,attribute,seat_price,status,pnr,ticket_number
VN414,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,22:50,04:50,economy,42G,Aisle,7100000,occupied,003LWS,7384959366594
VN414,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,22:50,04:50,economy,42J,Aisle,7100000,occupied,NVHMUF,7382388246357
VN414,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,22:50,04:50,economy,42K,Window,7100000,occupied,EGPUG3,7388573614114
VN414,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,22:50,04:50,economy,43A,Window,7100000,occupied,5FHQA9,7385933776264
VN414,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,22:50,04:50,economy,43B,Middle,6950000,occupied,5OHJIN,7380345464414
VN414,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,22:50,04:50,economy,43C,Middle,6950000,occupied,64VGD1,7384372740702
VN414,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,22:50,04:50,economy,43D,Aisle,7100000,occupied,XDGHYL,7380694798720
VN414,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,22:50,04:50,economy,43E,Middle,6950000,occupied,E2KJ2W,7386417964937
VN414,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,22:50,04:50,economy,43F,Aisle,7100000,occupied,58DZFP,7383057495608
VN414,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,22:50,04:50,economy,43G,Aisle,7100000,occupied,9JZVH5,7384463703226
VN414,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,22:50,04:50,economy,43J,Aisle,7100000,occupied,ZWZKHR,7384256699461
VN414,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,22:50,04:50,economy,43K,Window,7100000,occupied,5TA9E6,7384593931923
VN414,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,22:50,04:50,economy,44A,Window,7100000,occupied,GYNNLJ,7383825566113
VN414,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,22:50,04:50,economy,44B,Middle,6950000,occupied,GBFQF5,7383123450924
VN414,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,22:50,04:50,economy,44C,Middle,6950000,occupied,23CARD,7388626254737
VN414,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,22:50,04:50,economy,44D,Aisle,7100000,occupied,OIKAVR,7386377667960
VN414,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,22:50,04:50,economy,44E,Middle,6950000,occupied,9S4V77,7382675303338
VN414,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,22:50,04:50,economy,44F,Aisle,7100000,occupied,VX4AJQ,7384577781748
VN414,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,22:50,04:50,economy,44G,Aisle,7100000,occupied,UUWEOQ,7382722135104
VN414,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,22:50,04:50,economy,44J,Aisle,7100000,occupied,8MSCED,7384174232181
VN414,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,22:50,04:50,economy,44K,Window,7100000,occupied,4AD6AC,7386439130457
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,16A,Window,7450000,occupied,278UW3,7380424585206
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,16B,Middle,7300000,occupied,EX77WB,7383481126911
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,16C,Middle,7300000,occupied,RKRXCQ,7387985351975
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,16D,Aisle,7450000,occupied,BAVS9A,7380927426233
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,16E,Middle,7300000,occupied,3VASFS,7385240660084
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,16F,Aisle,7450000,occupied,6LNZSX,7387620993976
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,16G,Aisle,7450000,occupied,87YYVB,7385831700094
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,16J,Aisle,7450000,occupied,RT6C32,7381680385737
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,16K,Window,7450000,occupied,8BQFG7,7380162577357
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,17A,Window,7450000,occupied,UR431S,7385395267758
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,17B,Middle,7300000,occupied,GGJTPI,7386592375206
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,17C,Middle,7300000,available,,
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,17D,Aisle,7450000,occupied,HVMQ7M,7387033297968
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,17E,Middle,7300000,occupied,4J4NLS,7385159637473
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,17F,Aisle,7450000,occupied,P1DCY6,7388858806857
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,17G,Aisle,7450000,occupied,SABWNY,7388542784647
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,17J,Aisle,7450000,occupied,NW934R,7380371330079
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,17K,Window,7450000,occupied,36ZQJH,7388108828775
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,18A,Window,7450000,available,,
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,18B,Middle,7300000,occupied,V1HIPM,7387749081774
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,18C,Middle,7300000,occupied,N0TBRT,7381386516415
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,18D,Aisle,7450000,available,,
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,18E,Middle,7300000,occupied,DAJWJK,7381383365365
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,18F,Aisle,7450000,occupied,54TNOL,7383042081017
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,18G,Aisle,7450000,occupied,KSBG8Z,7389985419462
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,18J,Aisle,7450000,occupied,FKP2LD,7381819328087
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,18K,Window,7450000,occupied,KZ08LD,7380223099861
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,19A,Window,7450000,occupied,IU5MPJ,7383544661233
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,19B,Middle,7300000,occupied,TSIH5B,7384792724110
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,19C,Middle,7300000,occupied,W318HY,7382459786003
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,19D,Aisle,7450000,occupied,GPGN0Y,7389602525604
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,19E,Middle,7300000,occupied,VALGQN,7387449309610
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,19F,Aisle,7450000,occupied,TMGB4G,7382207887049
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,19G,Aisle,7450000,occupied,XD8OKS,7384064496360
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,19J,Aisle,7450000,occupied,YMSPC7,7389243567324
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,19K,Window,7450000,occupied,FGF94J,7383187372825
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,20A,Window,7450000,occupied,LCRQRX,7381784591466
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,20B,Middle,7300000,occupied,NCJ13O,7381434250032
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,20C,Middle,7300000,occupied,S7O8YT,7386457907095
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,20D,Aisle,7450000,available,,
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,20E,Middle,7300000,occupied,EZNESH,7381515562338
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,20F,Aisle,7450000,occupied,9Z0HJ7,7384489530327
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,20G,Aisle,7450000,occupied,NXM86N,7381684911529
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,20J,Aisle,7450000,occupied,DDRDXT,7381607260339
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,20K,Window,7450000,occupied,P8760H,7388462445610
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,21A,Window,7450000,occupied,LG2JBY,7385609377225
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,21B,Middle,7300000,occupied,ALXTPI,7389624730157
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,21C,Middle,7300000,occupied,QF3NJQ,7389441078688
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,21D,Aisle,7450000,occupied,RGQIA6,7381401868058
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,21E,Middle,7300000,occupied,MHEY3D,7383966764169
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,21F,Aisle,7450000,occupied,05HJHZ,7386940087498
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,21G,Aisle,7450000,occupied,5KQORA,7383364353596
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,21J,Aisle,7450000,occupied,4RVRIE,7382886215219
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,21K,Window,7450000,occupied,V02SZO,7383313535559
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,22A,Window,7450000,occupied,YJ53V2,7381699065288
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,22B,Middle,7300000,occupied,GQEJVG,7384817074679
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,22C,Middle,7300000,occupied,BON7YA,7384389597018
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,22D,Aisle,7450000,occupied,RM1QV5,7389564182322
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,22E,Middle,7300000,occupied,KAXET4,7389868835891
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,22F,Aisle,7450000,occupied,I3L3B0,7380093130106
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,22G,Aisle,7450000,occupied,YBVJ7T,7389319015218
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,22J,Aisle,7450000,occupied,AIN5YZ,7383625456416
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,22K,Window,7450000,occupied,M1JFGM,7385505963374
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,23A,Window,7450000,occupied,NYXFO0,7386776657937
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,23B,Middle,7300000,occupied,E01ORC,7380788866512
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,23C,Middle,7300000,occupied,YLZK7D,7387105567673
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,23D,Aisle,7450000,available,,
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,23E,Middle,7300000,occupied,HP6WBP,7389127718828
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,23F,Aisle,7450000,occupied,6RA0VI,7382054850315
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,23G,Aisle,7450000,occupied,TPKES1,7383370809900
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,23J,Aisle,7450000,occupied,3BMEG1,7382787336106
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,23K,Window,7450000,occupied,TCQBFB,7389930537801
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,24A,Window,7450000,occupied,77DXH7,7385561780491
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,24B,Middle,7300000,occupied,3J20H9,7383876209277
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,24C,Middle,7300000,occupied,KLMX07,7382153178386
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,24D,Aisle,7450000,occupied,6ER298,7389558436484
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,24E,Middle,7300000,occupied,176W0R,7386128559369
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,24F,Aisle,7450000,occupied,1ZVPAE,7380229662285
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,24G,Aisle,7450000,occupied,12XSY0,7387504054778
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,24J,Aisle,7450000,occupied,4Q5W46,7384524821343
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,24K,Window,7450000,occupied,RPM044,7383092743676
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,25A,Window,7450000,occupied,GWAPBE,7380490869894
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,25B,Middle,7300000,occupied,0VC0BI,7387072096369
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,25C,Middle,7300000,occupied,BYZ13V,7380795930977
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,25D,Aisle,7450000,occupied,3EUQIJ,7387107920415
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,25E,Middle,7300000,available,,
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,25F,Aisle,7450000,occupied,7ASDC9,7380691328492
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,25G,Aisle,7450000,occupied,KTK58M,7386207732559
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,25J,Aisle,7450000,occupied,60DSR3,7383366358209
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,25K,Window,7450000,occupied,CLARJB,7383693355898
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,26A,Window,7450000,occupied,P54SH3,7386498174836
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,26B,Middle,7300000,occupied,FAS8I5,7380760125979
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,26C,Middle,7300000,occupied,PXUHLS,7388971913183
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,26D,Aisle,7450000,occupied,FDUPXE,7384931446092
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,26E,Middle,7300000,occupied,QHHBDJ,7386954150073
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,26F,Aisle,7450000,occupied,TBROTR,7386228972571
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,26G,Aisle,7450000,occupied,DJPEY1,7380210210319
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,26J,Aisle,7450000,occupied,D8V3BJ,7388050993712
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,26K,Window,7450000,occupied,P3F3ST,7386918288536
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,27A,Window,7450000,occupied,RZP6PE,7386107639151
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,27B,Middle,7300000,occupied,UBOMUJ,7380522409541
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,27C,Middle,7300000,occupied,2LHM34,7384602450275
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,27D,Aisle,7450000,occupied,1VNJ8T,7385951507976
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,27E,Middle,7300000,occupied,88XTG8,7385469133932
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,27F,Aisle,7450000,occupied,XVWEY6,7388495977341
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,27G,Aisle,7450000,occupied,SAHA3W,7383958173044
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,27J,Aisle,7450000,occupied,8FJ2CY,7384203658202
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,27K,Window,7450000,occupied,SWVGUV,7388966103602
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,28A,Window,7450000,occupied,7AUXZR,7388697823842
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,28B,Middle,7300000,occupied,AGKPRX,7384881747430
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,28C,Middle,7300000,occupied,1OQ3NX,7387983836105
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,28D,Aisle,7450000,occupied,2LN91P,7389868120718
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,28E,Middle,7300000,available,,
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,28F,Aisle,7450000,occupied,9TD9C8,7384894820363
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,28G,Aisle,7450000,occupied,WF0S7O,7380393423255
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,28J,Aisle,7450000,occupied,K93291,7381009646837
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,28K,Window,7450000,occupied,GST2B3,7389668740253
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,29A,Window,7450000,occupied,LUB67H,7382169719158
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,29B,Middle,7300000,occupied,QTQNGI,7386494682644
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,29C,Middle,7300000,available,,
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,29D,Aisle,7450000,occupied,XN4TAX,7386546243430
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,29E,Middle,7300000,occupied,AB9H8G,7380574718623
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,29F,Aisle,7450000,occupied,X6R1DM,7386240243497
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,29G,Aisle,7450000,occupied,HB4C6I,7384209240285
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,29J,Aisle,7450000,occupied,M1PA64,7380778179838
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,29K,Window,7450000,occupied,MVNWS2,7387600854581
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,30A,Window,7450000,occupied,WA957Z,7387762697066
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,30B,Middle,7300000,available,,
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,30C,Middle,7300000,occupied,YOLR5E,7380181917150
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,30D,Aisle,7450000,occupied,KSEE31,7385806305452
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,30E,Middle,7300000,occupied,OT5YAF,7389339435492
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,30F,Aisle,7450000,occupied,LGTKUC,7385168120509
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,30G,Aisle,7450000,occupied,PRCMLD,7388500146305
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,30J,Aisle,7450000,occupied,DYQZ4R,7384737790695
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,30K,Window,7450000,available,,
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,31A,Window,7450000,occupied,H7LFK0,7383391855932
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,31B,Middle,7300000,occupied,PZETOI,7387332291951
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,31C,Middle,7300000,occupied,8GH8MK,7384843274483
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,31D,Aisle,7450000,available,,
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,31E,Middle,7300000,occupied,TAM4F7,7380548001140
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,31F,Aisle,7450000,occupied,E46QU7,7386091621150
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,31G,Aisle,7450000,occupied,JCE6Q3,7383224371572
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,31J,Aisle,7450000,occupied,PTV3G4,7388318296348
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,31K,Window,7450000,available,,
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,32A,Window,7450000,occupied,A7P6M2,7385744018043
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,32B,Middle,7300000,occupied,GYH4DC,7383919359928
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,32C,Middle,7300000,occupied,SWR8KG,7386862832231
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,32D,Aisle,7450000,occupied,UV21S1,7387099489443
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,32E,Middle,7300000,available,,
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,32F,Aisle,7450000,occupied,8X1HV8,7380744088192
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,32G,Aisle,7450000,available,,
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,32J,Aisle,7450000,occupied,O74BS2,7387336440577
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,32K,Window,7450000,occupied,DDYGVG,7385376496154
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,33A,Window,7450000,occupied,EYMBXV,7381081939359
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,33B,Middle,7300000,occupied,USTQ6P,7387753167348
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,33C,Middle,7300000,occupied,UG7AGD,7381670745973
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,33D,Aisle,7450000,occupied,1NEIXY,7381938802483
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,33E,Middle,7300000,occupied,1TCLEP,7381337304221
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,33F,Aisle,7450000,occupied,FJ88U8,7383022170597
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,33G,Aisle,7450000,occupied,KOQA5F,7389311729572
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,33J,Aisle,7450000,occupied,VT56HX,7385219272040
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,33K,Window,7450000,occupied,2XPQ29,7382510459980
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,34A,Window,7450000,occupied,XD28TX,7386519692534
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,34B,Middle,7300000,occupied,M4QAWG,7381709753356
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,34C,Middle,7300000,occupied,VUQG7O,7381599876589
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,34D,Aisle,7450000,occupied,SE7NF4,7388532001185
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,34E,Middle,7300000,occupied,7MPKQV,7389882911270
VN416,Vietnam Airlines,Hà Nội,Seoul,2026-04-15,09:15,15:15,economy,34F,Aisle,7450000,occupied,1ZD52F,7389707418137
